action,frame_number,input_number,x_inputs,y_inputs
band-stretching,575,5,128.83339859410893,607.2752551302884
band-stretching,575,6,172.40363027120264,680.0654843856728
band-stretching,575,7,170.81674202801284,589.7627110596655
band-stretching,575,8,136.88636568151466,748.1840766471964
band-stretching,575,9,125.52569766315773,522.3276473915643
band-stretching,575,10,88.35444832641771,816.1575068429892
band-stretching,575,11,60.848275209762846,469.0093751143516
band-stretching,575,12,351.7086764479808,669.2961967521863
band-stretching,575,13,352.07110813685824,599.1094275064341
band-stretching,575,14,508.4242399059618,666.97557412117
band-stretching,575,15,507.2464102481837,604.076898769882
band-stretching,575,16,636.4620523016264,669.7009838381193
band-stretching,575,17,635.6829315481834,604.8399916447112
band-stretching,576,1,145.3197639031483,629.5127240909811
band-stretching,576,2,131.37022542226,644.6712992397906
band-stretching,576,3,129.47019801887163,620.9167937875073
band-stretching,576,4,129.27663826909375,661.1798391111375
band-stretching,576,5,129.08189855567625,606.7162993622421
band-stretching,576,6,180.9691110894022,684.0862431998927
band-stretching,576,7,173.49727466599126,593.1224566302571
band-stretching,576,8,144.96826140129946,750.7437414307784
band-stretching,576,9,127.25193589801762,520.6854910333113
band-stretching,576,10,94.33257887333673,817.8281411521608
band-stretching,576,11,65.32946950354292,465.5361107045277
band-stretching,576,12,350.03601977630063,670.4438209980377
band-stretching,576,13,351.4331211296431,599.0639508356813
band-stretching,576,14,507.3390550124,667.277551869877
band-stretching,576,15,506.871762745258,604.408795418542
band-stretching,576,16,636.5779049221255,669.1083485516228
band-stretching,576,17,635.6834581986215,604.1105086053376
band-stretching,577,1,145.69718596343358,629.5522173152689
band-stretching,577,2,131.83069242353082,644.2661992355215
band-stretching,577,3,130.14015451714334,620.6035755166405
band-stretching,577,4,129.67222512677705,661.425340996414
band-stretching,577,5,129.01291591945866,606.4455233357271
band-stretching,577,6,173.15121104416338,680.8153544060426
band-stretching,577,7,173.9057344603307,593.6515166068989
band-stretching,577,8,144.0082195562397,749.3695278003939
band-stretching,577,9,135.16989000296627,519.6868620134721
band-stretching,577,10,96.37305028230242,819.7940251680205
band-stretching,577,11,71.3121558624564,468.61926898464947
band-stretching,577,12,347.53746617352914,669.076282462508
band-stretching,577,13,351.38880820942325,598.8916187152371
band-stretching,577,14,506.24321259010514,664.7805269168374
band-stretching,577,15,506.7524388031556,604.1628168301132
band-stretching,577,16,634.1497692684856,670.882252939598
band-stretching,577,17,635.5514794083806,603.1527026233778
band-stretching,578,1,145.8332514134591,628.9091592948014
band-stretching,578,2,132.16336502942895,643.7957992375036
band-stretching,578,3,130.41688313265945,619.9119149773127
band-stretching,578,4,130.6467893814743,661.1040783300705
band-stretching,578,5,129.43749331237538,606.3583688490285
band-stretching,578,6,173.4425639709388,681.7813012676254
band-stretching,578,7,174.82954027913976,593.0890145104532
band-stretching,578,8,144.4373053816585,752.7786571731984
band-stretching,578,9,132.03763033249177,518.8469425055499
band-stretching,578,10,102.29091173402149,820.9225194664508
band-stretching,578,11,77.52510964953122,460.9483631619432
band-stretching,578,12,348.51723907724664,670.8526013960231
band-stretching,578,13,351.5998788481777,599.4104237374061
band-stretching,578,14,506.29276725356357,664.3770316464188
band-stretching,578,15,498.98776283211254,602.23055241724
band-stretching,578,16,634.5122314326145,671.0804432877147
band-stretching,578,17,635.8223510615207,602.6026619904494
band-stretching,579,1,146.3727109805886,628.5987824224849
band-stretching,579,2,133.09027932387946,642.9494862850526
band-stretching,579,3,131.15376614003173,619.3565565194124
band-stretching,579,4,131.49151573234062,660.8682329593274
band-stretching,579,5,130.66044324644727,606.6942460643045
band-stretching,579,6,181.1673564090808,684.559924850047
band-stretching,579,7,176.7621273934924,592.4486599519419
band-stretching,579,8,153.5053116670098,750.8967028699007
band-stretching,579,9,134.9123169876501,519.8694495648541
band-stretching,579,10,107.43822931085975,819.9965427705406
band-stretching,579,11,79.95232335241427,456.5270109868999
band-stretching,579,12,350.05758673076656,671.4726988448937
band-stretching,579,13,351.30395749074904,599.1004809246316
band-stretching,579,14,507.40668245228255,664.686594716652
band-stretching,579,15,499.60608282631546,601.9911645298168
band-stretching,579,16,634.5430342929538,670.4082284729337
band-stretching,579,17,635.563950452659,602.4599474058963
band-stretching,580,1,146.64614112631787,629.0590084650663
band-stretching,580,2,133.4987700696461,643.5755785808816
band-stretching,580,3,131.51525023906143,619.71489196825
band-stretching,580,4,132.07549487998847,660.6435278148786
band-stretching,580,5,130.6699686672089,606.3730226467588
band-stretching,580,6,181.4748250297303,684.2937684487217
band-stretching,580,7,177.34117812158,592.9584593106582
band-stretching,580,8,152.98001166355593,754.6286813585577
band-stretching,580,9,134.29928444956278,513.1036567539093
band-stretching,580,10,108.1134730271592,822.4464100845897
band-stretching,580,11,84.32044120502869,462.08494092597334
band-stretching,580,12,347.2426083547563,670.8361027856807
band-stretching,580,13,351.1695959167904,598.8728340857667
band-stretching,580,14,506.98049844220674,664.2859048716823
band-stretching,580,15,498.33274492113003,602.794237099617
band-stretching,580,16,634.3240143753454,669.9577528084749
band-stretching,580,17,635.501879032045,602.5983842883977
band-stretching,581,1,147.2500468027906,629.1616132797253
band-stretching,581,2,134.25892283615556,643.6381632010514
band-stretching,581,3,132.55850666273648,618.9524118273077
band-stretching,581,4,132.6931663227478,661.0467881880916
band-stretching,581,5,132.00889502748868,605.722942605417
band-stretching,581,6,181.66132023529602,684.6042694401499
band-stretching,581,7,182.7467896439001,594.4388072291545
band-stretching,581,8,154.83420595547364,754.0535967765052
band-stretching,581,9,145.0946908387331,515.3012871128055
band-stretching,581,10,110.4195745841144,821.8944292865071
band-stretching,581,11,91.88105632131209,452.3283077719433
band-stretching,581,12,348.42821039207763,670.9098825447268
band-stretching,581,13,362.8702696484104,599.0499785019028
band-stretching,581,14,507.16074717358975,664.2152946764003
band-stretching,581,15,506.96411513753145,603.6408178253531
band-stretching,581,16,634.2877421597336,670.3280842146029
band-stretching,581,17,635.0611040430161,602.5401707574039
band-stretching,582,1,148.04419899780441,629.4874485799058
band-stretching,582,2,135.14966443573718,643.3702457853819
band-stretching,582,3,133.2306316656147,619.0995584885466
band-stretching,582,4,132.6442316401848,661.2812051170046
band-stretching,582,5,131.7485487642963,605.6783963515365
band-stretching,582,6,182.23480923000554,683.92974114995
band-stretching,582,7,183.15275237232902,594.4589798009367
band-stretching,582,8,155.85163555594985,756.3705823125549
band-stretching,582,9,147.23462013530335,512.9800286393535
band-stretching,582,10,114.81670003988872,823.3983727007709
band-stretching,582,11,96.04379760078187,451.4618760882459
band-stretching,582,12,347.9719925455842,670.624388338159
band-stretching,582,13,363.0719510526829,601.6102698964127
band-stretching,582,14,507.2296221940759,663.8497145784544
band-stretching,582,15,507.6832225021807,604.5558336840115
band-stretching,582,16,634.438027052542,670.3655419807524
band-stretching,582,17,634.9391697051622,602.4899113317842
band-stretching,583,1,147.79306602213487,629.4484127619413
band-stretching,583,2,135.76719016870084,643.5666648751586
band-stretching,583,3,133.36343423999463,619.4605711937695
band-stretching,583,4,132.9486213080926,661.1943145918716
band-stretching,583,5,131.75307624383046,605.7720068187848
band-stretching,583,6,183.19556057701163,682.7264509119158
band-stretching,583,7,182.87354192852808,595.4303002338871
band-stretching,583,8,166.3478378317062,753.825915632166
band-stretching,583,9,148.82381878348892,510.07131250457405
band-stretching,583,10,124.6555092397576,820.9336911394297
band-stretching,583,11,101.05000711512466,446.4993474336456
band-stretching,583,12,346.6340466312826,670.149084205836
band-stretching,583,13,362.5387674826359,601.9036693707004
band-stretching,583,14,507.4023444907179,663.83056640625
band-stretching,583,15,507.5680774789247,604.4901444184231
band-stretching,583,16,634.4240236745297,669.9589554059329
band-stretching,583,17,635.3599005499428,602.3729820757709
band-stretching,584,1,149.56420882564973,632.53810957016
band-stretching,584,2,133.62298052783814,641.5464383675474
band-stretching,584,3,133.78520695743217,619.0121614812036
band-stretching,584,4,132.23044820036867,661.265535615181
band-stretching,584,5,131.42059696530833,605.8950244626619
band-stretching,584,6,177.32769948930252,681.8614455259562
band-stretching,584,7,182.5788862463836,589.0996163790343
band-stretching,584,8,167.42534177147897,755.0932823020346
band-stretching,584,9,150.55463782957293,504.7109106273785
band-stretching,584,10,125.25750211802998,824.1979532591726
band-stretching,584,11,101.77094299485714,445.1864359585407
band-stretching,584,12,351.3524873345966,671.2826304618127
band-stretching,584,13,363.5149259739213,599.5024624659994
band-stretching,584,14,506.52709431853276,664.1403696148029
band-stretching,584,15,507.07341176957596,603.562390270129
band-stretching,584,16,634.4700194000371,669.8331905844433
band-stretching,584,17,635.1468309251677,602.1652643351142
band-stretching,585,1,147.95544506607374,629.4807752122365
band-stretching,585,2,136.395331288839,643.5352472547997
band-stretching,585,3,134.07751033111023,618.9082478174095
band-stretching,585,4,132.22986536118592,661.4239101722592
band-stretching,585,5,131.1460816149242,606.2157170387286
band-stretching,585,6,183.56231308512483,685.2045633046539
band-stretching,585,7,181.96792983479705,594.5752810761855
band-stretching,585,8,167.70875018115845,757.4422581692769
band-stretching,585,9,159.14971678333043,508.57729981040507
band-stretching,585,10,140.19376757406164,829.6768519619682
band-stretching,585,11,107.43499655333372,443.2037310633782
band-stretching,585,12,352.14554548594225,670.368633166037
band-stretching,585,13,364.03761272456876,601.8544210036409
band-stretching,585,14,507.0898503106444,663.953315204796
band-stretching,585,15,507.3492413651761,604.5206562789691
band-stretching,585,16,634.4368613741765,669.666581284153
band-stretching,585,17,635.4506806097149,602.3122632922277
band-stretching,586,1,148.37715540448107,629.916528110668
band-stretching,586,2,137.1568906786703,643.9813580241266
band-stretching,586,3,135.34264087015646,619.7777750936921
band-stretching,586,4,132.7087020344939,661.8519624446539
band-stretching,586,5,131.30888516959138,606.548028688334
band-stretching,586,6,184.74720800137882,685.2616533313665
band-stretching,586,7,182.44470942863643,594.6704425558646
band-stretching,586,8,160.3909366306088,761.1476424706345
band-stretching,586,9,160.32834617836963,505.413294247963
band-stretching,586,10,133.11340956350637,825.1938345058182
band-stretching,586,11,108.43857348543926,439.8991847875805
band-stretching,586,12,348.5086674366182,672.6254732249586
band-stretching,586,13,363.4328275513881,602.1167092245133
band-stretching,586,14,506.57874034611757,664.2187099769467
band-stretching,586,15,507.4009702473507,604.5019960068428
band-stretching,586,16,634.3128318627896,669.7402684898883
band-stretching,586,17,635.7564740438897,602.3939522498292
band-stretching,587,1,149.28019805357957,630.5314099016272
band-stretching,587,2,137.5469843722911,644.177466220543
band-stretching,587,3,136.40789994915713,620.2559300347476
band-stretching,587,4,133.39702653818753,662.561529726837
band-stretching,587,5,131.47154777622092,607.5178713951141
band-stretching,587,6,185.12528968419514,685.1639265645583
band-stretching,587,7,183.10152157004433,594.0004795142954
band-stretching,587,8,162.0489598246454,763.5934524476575
band-stretching,587,9,160.99242476253008,501.4044461038129
band-stretching,587,10,133.07074992567425,829.5650904444769
band-stretching,587,11,116.591381543883,439.2322439629989
band-stretching,587,12,348.90567710760064,672.7412075069526
band-stretching,587,13,363.77623982634526,602.009116775072
band-stretching,587,14,506.8929249502915,664.3441974958529
band-stretching,587,15,507.4127317896828,604.5824309087749
band-stretching,587,16,634.1648230903191,669.70643566885
band-stretching,587,17,635.8512368380775,602.4113537016369
band-stretching,588,1,153.01011645016823,634.6052573901615
band-stretching,588,2,137.95668555694877,643.581197531683
band-stretching,588,3,137.71786863033384,621.0782212935603
band-stretching,588,4,134.10124579018265,662.5891503982484
band-stretching,588,5,131.69612371309785,608.3058522065853
band-stretching,588,6,182.77110270422142,686.3983273413105
band-stretching,588,7,180.35714708981666,587.7549642403549
band-stretching,588,8,179.93143068437934,765.6615620120999
